id,carat,cut,color,clarity,depth,table,x,y,z,price
4861,0.31,Premium,G,SI1,61.9,56.0,4.38,4.34,2.7,593
2626,1.17,Premium,F,SI2,59.9,59.0,6.86,6.82,4.1,4167
16645,0.42,Ideal,H,VS1,62.0,57.0,4.8,4.82,2.98,847
21240,1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888
13560,0.35,Ideal,E,SI1,60.9,55.0,4.53,4.57,2.77,614
7190,0.3,Premium,F,VS2,60.7,58.0,4.32,4.35,2.63,605
10222,0.5,Very Good,G,SI1,59.3,58.0,5.19,5.24,3.09,1133
16793,1.21,Very Good,F,VS1,62.3,58.0,6.76,6.85,4.24,10009
14874,0.31,Ideal,G,VVS1,62.5,55.0,4.33,4.34,2.71,816
3887,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,369
20721,1.02,Very Good,E,SI1,63.2,60.0,6.33,6.42,4.03,5456
10160,0.53,Ideal,E,VVS2,62.9,54.0,5.19,5.15,3.25,2271
2157,1.5,Ideal,H,SI2,62.8,55.0,7.27,7.31,4.58,8614
14863,1.52,Ideal,I,VVS1,62.3,55.0,7.32,7.37,4.58,11033
14479,0.33,Premium,G,VS2,60.0,58.0,4.47,4.49,2.69,579
2669,0.54,Premium,D,SI1,60.2,62.0,5.31,5.25,3.18,1720
11940,0.31,Ideal,G,VVS2,61.7,57.0,4.36,4.39,2.7,671
5024,0.41,Premium,F,VS1,62.7,58.0,4.77,4.74,2.98,1076
720,1.52,Premium,G,VS1,62.4,58.0,7.37,7.3,4.58,13034
21890,1.01,Premium,F,VS2,62.5,58.0,6.43,6.4,4.01,6271
19145,1.19,Premium,I,VS1,59.9,61.0,6.91,6.85,4.12,5747
16824,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2347
21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
17851,0.31,Ideal,F,VS2,62.0,56.0,4.39,4.35,2.71,802
8430,1.13,Very Good,E,SI2,59.4,62.0,6.78,6.83,4.04,3967
2640,0.78,Ideal,I,VS1,61.9,56.0,5.91,5.94,3.67,3105
19835,0.7,Premium,G,VS1,61.4,59.0,5.59,5.74,3.51,2512
5921,0.32,Ideal,G,SI1,61.3,57.0,4.4,4.37,2.69,612
18620,1.01,Very Good,D,VS2,62.2,61.0,6.37,6.43,3.98,6905
18501,1.21,Premium,I,SI1,61.0,56.0,6.91,6.87,4.2,4404
1241,1.01,Ideal,F,VS2,62.0,56.0,6.51,6.46,4.02,6533
22946,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,571
16140,1.0,Premium,H,VS2,60.7,60.0,6.55,6.49,3.96,4930
18852,0.3,Very Good,I,VS1,58.8,61.0,4.38,4.43,2.59,473
25487,0.5,Ideal,G,VVS2,62.8,57.0,5.07,5.05,3.18,1858
22620,0.32,Ideal,F,SI1,60.6,57.0,4.45,4.49,2.71,604
5140,1.02,Very Good,F,VVS2,63.7,59.0,6.34,6.38,4.05,9728
12854,0.34,Ideal,G,IF,61.5,55.0,4.51,4.53,2.78,974
26899,1.5,Good,G,VS2,61.4,58.8,7.32,7.37,4.5,13307
19488,0.31,Ideal,G,IF,61.0,56.0,4.37,4.38,2.67,924
11133,1.19,Good,E,VS2,57.4,60.0,6.9,7.0,3.99,6937
4968,0.33,Ideal,I,IF,62.2,56.0,4.42,4.45,2.76,694
19467,2.26,Premium,H,SI1,60.3,58.0,8.56,8.51,5.15,18426
11725,2.03,Very Good,G,SI1,61.7,54.0,8.07,8.19,5.02,18507
4242,0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
11675,0.5,Premium,E,VS2,61.4,58.0,5.12,5.07,3.13,1746
868,1.5,Very Good,H,SI1,61.5,62.0,7.24,7.3,4.47,8791
14528,0.4,Ideal,E,SI1,61.2,57.0,4.74,4.7,2.89,945
10058,0.35,Ideal,D,SI1,62.3,55.0,4.51,4.54,2.82,644
12986,0.32,Ideal,G,VVS1,61.8,54.0,4.4,4.43,2.73,814
8097,1.01,Premium,F,I1,61.8,60.0,6.39,6.36,3.94,2781
12159,0.3,Ideal,G,VS2,62.2,54.0,4.29,4.33,2.68,495
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
14244,2.06,Premium,I,SI2,61.8,58.0,8.22,8.11,5.05,14803
20926,1.09,Premium,D,SI2,62.8,56.0,6.49,6.45,4.06,4538
9218,0.54,Ideal,H,VVS2,61.1,56.0,5.23,5.28,3.21,1696
25399,0.83,Premium,E,SI1,60.7,58.0,6.06,6.09,3.69,3482
14464,1.64,Premium,I,SI2,61.3,58.0,7.58,7.62,4.66,8587
1589,1.5,Fair,E,VS1,65.4,57.0,7.14,7.07,4.65,15584
10802,0.96,Good,H,SI2,60.1,64.0,6.43,6.35,3.84,3548
7625,0.3,Ideal,D,VS1,60.8,58.0,4.31,4.34,2.63,742
2695,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,5717
9498,0.33,Very Good,D,VS1,60.3,61.0,4.48,4.51,2.71,727
743,0.7,Ideal,D,VS2,62.4,57.0,5.68,5.61,3.52,2867
1595,1.2,Very Good,F,SI2,63.2,58.0,6.78,6.74,4.27,4502
9009,0.74,Premium,D,VS1,62.7,56.0,5.8,5.77,3.63,3365
4521,0.6,Ideal,D,SI1,62.2,56.0,5.44,5.4,3.37,1996
7609,0.51,Ideal,G,VS2,62.7,57.0,5.12,5.05,3.19,1546
3108,1.22,Very Good,J,VS2,61.9,57.0,6.82,6.87,4.24,4793
20264,1.0,Ideal,E,SI1,61.7,55.0,6.44,6.49,3.99,5938
19654,1.26,Very Good,I,SI1,61.9,58.0,6.97,6.92,4.3,6318
1017,0.3,Very Good,E,VS2,62.6,62.0,4.21,4.25,2.65,614
9324,1.06,Very Good,H,SI2,62.4,54.0,6.5,6.54,4.07,4516
5499,2.0,Fair,H,SI2,65.3,55.0,7.88,7.79,5.12,10752
11111,0.41,Premium,G,VVS1,59.7,60.0,4.83,4.85,2.89,1074
10782,0.9,Very Good,D,VS2,60.9,62.0,6.11,6.18,3.74,4804
3937,1.37,Premium,G,VS1,58.3,60.0,7.35,7.3,4.27,10412
16295,0.97,Fair,F,I1,68.5,54.0,6.26,6.05,4.22,1787
11364,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,16294
15011,0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
11231,1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
18273,0.51,Very Good,F,VS2,,58.0,5.1,5.17,3.13,1569
21809,1.2,Premium,H,SI1,62.9,55.0,6.77,6.74,4.25,5975
4836,0.71,Ideal,D,VS2,59.9,57.0,5.8,5.83,3.48,3540
21968,0.4,Premium,G,VS1,60.3,59.0,4.76,4.8,2.88,877
15764,1.75,Ideal,J,SI1,63.3,59.0,7.63,7.57,4.81,8840
11754,2.02,Very Good,J,VS2,62.6,58.0,8.03,8.1,5.05,13499
2873,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,446
26905,1.24,Premium,D,VS2,59.3,58.0,7.03,7.09,4.19,9738
10704,0.71,Very Good,F,SI2,63.3,56.0,5.68,5.73,3.61,2036
22685,1.21,Very Good,G,VS2,59.5,58.0,6.96,7.03,4.16,7906
11797,0.42,Ideal,G,IF,61.5,56.0,4.84,4.85,2.98,1289
21546,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064
22336,0.74,Ideal,I,VVS1,62.3,55.0,5.77,5.82,3.61,2715
5726,1.0,Premium,D,VVS2,61.6,60.0,6.41,6.36,3.93,10046
26528,0.61,Premium,G,VS1,61.7,60.0,5.46,5.4,3.35,1704
15787,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,18421
4710,0.41,Ideal,E,SI2,60.7,57.0,4.85,4.81,2.93,876
14066,0.9,Fair,I,I1,67.2,60.0,5.96,5.88,3.98,1786
5790,0.7,Ideal,H,VS1,61.6,55.0,5.73,5.76,3.54,2530
24837,0.53,Good,E,SI2,57.9,58.0,5.34,5.39,3.11,1140
8858,1.06,Premium,F,VS2,61.2,57.0,6.64,6.49,4.02,5942
14710,1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
958,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1675
22616,0.93,Very Good,G,SI1,61.7,56.0,6.22,6.26,3.85,4513
24577,1.01,Very Good,G,VVS2,62.5,54.0,6.38,6.41,4.0,7137
25748,0.58,Ideal,G,SI1,61.5,56.0,5.35,5.38,3.3,1690
9396,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5652
26094,1.02,Good,G,VS1,64.3,57.0,6.28,6.34,4.06,5951
11908,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6604
23632,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,898
24847,0.7,Ideal,H,SI1,61.4,57.0,5.73,5.7,3.51,2383
25355,0.5,Premium,D,SI2,62.9,58.0,5.06,5.01,3.17,997
1178,1.28,Very Good,H,SI2,60.2,58.0,7.03,7.13,4.26,5984
25363,0.31,Ideal,F,IF,62.0,54.0,4.38,4.4,2.72,914
10281,0.7,Fair,D,SI1,52.2,65.0,6.04,5.99,3.14,1895
25574,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3584
1765,1.0,Very Good,G,SI1,63.1,56.0,6.41,6.31,4.01,4295
25892,1.01,Ideal,G,SI2,61.6,54.0,6.4,6.45,3.96,4560
20530,0.3,Ideal,H,VVS1,,58.0,4.27,4.29,2.65,665
13144,1.36,Good,E,SI2,58.0,64.0,7.26,7.19,4.19,6397
14338,0.23,Very Good,H,VS1,59.4,61.0,4.0,4.05,2.39,338
10787,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
10038,0.73,Ideal,J,VS2,62.0,56.0,5.76,5.79,3.58,2258
18540,0.31,Premium,E,VS2,61.7,58.0,4.34,4.31,2.67,872
5038,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,1221
24923,0.32,Ideal,E,VVS1,60.9,56.0,4.41,4.43,2.69,813
18076,0.24,Ideal,F,VS1,62.0,56.0,3.99,3.94,2.46,536
19633,0.72,Ideal,F,VS2,62.6,56.0,5.75,5.72,3.59,2956
22839,1.01,Premium,F,VVS2,62.0,58.0,6.36,6.45,3.97,8532
23067,0.43,Very Good,F,VS2,61.1,57.0,4.86,4.9,2.98,905
6258,0.43,Premium,G,VVS1,62.3,59.0,4.83,4.77,2.99,1264
26821,0.5,Very Good,E,SI1,62.7,55.0,5.06,5.09,3.18,1331
21214,1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621
21551,0.26,Premium,E,VVS1,62.3,60.0,4.07,4.09,2.54,599
24382,0.3,Ideal,F,VVS1,,56.0,4.3,4.34,2.69,857
7520,0.3,Ideal,G,VVS1,62.0,54.0,4.35,4.36,2.7,764
21006,0.73,Ideal,I,VS2,62.1,54.0,5.79,5.8,3.6,2327
24825,0.7,Very Good,E,VS2,58.7,63.0,5.73,5.69,3.35,2862
19342,0.25,Ideal,H,VS1,62.6,53.0,4.04,4.08,2.54,445
4338,1.69,Very Good,I,VVS2,60.4,59.0,7.7,7.73,4.66,12394
22797,1.19,Ideal,F,VVS2,60.8,57.0,6.85,6.83,4.16,10748
26729,0.42,Ideal,D,SI2,62.4,57.0,4.81,4.78,2.99,898
19541,0.51,Good,G,VVS2,63.7,54.0,5.08,5.1,3.24,1800
20543,0.32,Premium,H,SI2,61.8,55.0,4.42,4.35,2.71,517
5798,0.32,Very Good,G,VS2,62.3,55.0,4.38,4.41,2.73,544
9870,0.5,Premium,E,VS2,62.9,60.0,5.04,5.01,3.16,1629
5651,0.75,Ideal,H,SI1,60.4,57.0,5.93,5.96,3.59,2801
479,0.92,Very Good,F,SI1,62.2,55.0,6.19,6.26,3.87,4621
7684,0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,833
12788,0.46,Good,F,VS1,64.4,60.0,4.88,4.9,3.15,1113
13577,1.2,Premium,F,SI1,60.2,58.0,6.9,6.86,4.14,6604
21987,0.43,Very Good,F,VVS1,61.5,56.0,4.86,4.9,3.0,1358
26650,1.52,Premium,G,VVS2,62.1,58.0,7.4,7.31,4.57,14105
24647,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
18653,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3550
9280,1.13,Ideal,D,SI2,60.1,55.0,6.79,6.85,4.1,5412
3990,1.51,Ideal,J,VS1,62.7,56.0,7.3,7.35,4.59,8092
8406,1.01,Premium,D,VVS2,62.2,59.0,6.36,6.3,3.94,8065
399,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,959
4494,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1577
23368,1.01,Very Good,H,SI1,63.4,58.0,6.38,6.34,4.03,4642
14599,0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
22208,0.59,Ideal,I,SI2,62.8,57.0,5.33,5.37,3.36,1202
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
14325,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,696
6255,0.9,Good,F,SI1,63.9,59.0,6.06,6.09,3.88,4062
11217,2.09,Ideal,I,SI1,61.8,56.0,8.15,8.22,5.06,17114
17708,0.3,Premium,H,VS1,62.5,58.0,4.34,4.27,2.69,675
1572,0.23,Very Good,G,VS2,62.8,53.0,3.91,3.93,2.46,369
22246,1.43,Ideal,J,SI1,62.1,58.0,7.23,7.16,4.47,6546
12759,3.4,Fair,D,I1,66.8,52.0,9.42,9.34,6.27,15964
4916,0.41,Ideal,G,VVS2,61.3,56.0,4.77,4.76,2.92,1076
21763,0.71,Premium,I,SI2,60.3,58.0,5.78,5.72,3.47,1917
18407,1.4,Very Good,I,VS1,61.6,59.0,7.17,7.22,4.43,7584
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
14302,1.02,Very Good,D,IF,62.7,57.0,6.36,6.46,4.02,15306
15365,0.56,Ideal,E,VS1,61.3,55.0,5.32,5.29,3.25,2032
21043,0.54,Very Good,E,SI2,63.4,56.0,5.18,5.14,3.27,1250
24780,1.03,Premium,E,VS2,62.5,59.0,6.42,6.44,4.02,6072
1114,2.02,Good,G,SI2,57.5,61.0,8.37,8.35,4.81,12929
15818,0.36,Ideal,E,VS2,60.8,56.0,4.64,4.6,2.81,1013
8092,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,926
18959,0.29,Ideal,E,VVS2,62.0,55.0,4.25,4.27,2.64,669
12144,0.31,Ideal,E,VS2,61.0,56.0,4.38,4.34,2.66,872
10369,0.32,Premium,G,VS2,60.5,58.0,4.42,4.41,2.67,720
2824,0.41,Ideal,F,VS1,62.3,55.0,4.79,4.77,2.98,1076
26522,0.93,Premium,F,I1,61.3,59.0,6.27,6.22,3.83,2396
16223,0.35,Premium,E,VS1,62.3,60.0,4.52,4.5,2.81,1063
20262,1.2,Good,I,SI1,63.9,56.0,6.62,6.69,4.25,5211
25339,0.9,Ideal,D,SI1,61.2,55.0,6.25,6.21,3.81,5226
5157,1.0,Good,E,VS2,58.2,60.0,6.52,6.54,3.8,6958
18748,0.58,Very Good,F,SI1,59.9,58.0,5.35,5.4,3.22,1401
9257,1.0,Premium,H,SI1,59.4,58.0,6.51,6.46,3.85,4788
15380,0.7,Good,H,SI2,61.5,63.0,5.59,5.63,3.45,1899
23091,0.39,Very Good,H,SI1,58.4,63.0,4.8,4.85,2.82,696
14688,0.32,Very Good,E,IF,61.4,55.0,4.43,4.46,2.73,1018
466,0.31,Ideal,H,VVS1,62.6,53.0,4.35,4.41,2.74,687
14661,1.23,Ideal,F,VVS2,61.8,56.0,6.89,6.84,4.24,11141
6825,0.31,Ideal,D,SI1,61.4,55.0,4.35,4.38,2.68,571
16631,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6346
3441,1.24,Premium,F,SI1,62.6,59.0,6.86,6.76,4.26,6125
21877,1.46,Premium,I,SI2,62.4,59.0,7.21,7.16,4.49,5519
3254,0.77,Good,F,SI1,64.2,52.0,5.81,5.77,3.72,2789
22899,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,5264
19413,1.2,Ideal,G,VVS2,60.9,56.0,6.86,6.91,4.19,11530
7541,1.21,Ideal,F,VS2,62.6,55.0,6.81,6.74,4.24,6261
9670,0.31,Ideal,G,VVS1,61.9,55.0,4.38,4.41,2.72,789
20933,1.06,Ideal,I,VS2,61.6,57.0,6.53,6.58,4.04,5748
26634,0.41,Ideal,J,VS2,62.3,54.0,4.77,4.8,2.98,613
18609,0.76,Ideal,E,VS2,61.5,56.0,5.89,5.92,3.63,3249
461,1.04,Premium,E,SI2,62.4,57.0,6.51,6.43,4.04,4892
10733,1.12,Very Good,F,VS2,62.0,58.0,6.63,6.69,4.13,6925
22907,0.34,Ideal,H,VVS1,62.3,54.0,4.46,4.5,2.79,722
23636,0.79,Good,F,SI1,58.1,59.0,6.06,6.13,3.54,2756
26962,0.25,Premium,F,VVS2,62.0,59.0,4.04,3.99,2.49,740
10142,0.73,Premium,E,SI2,61.8,58.0,5.76,5.71,3.54,2278
25026,1.01,Very Good,D,SI1,61.8,58.0,6.33,6.38,3.93,5812
26695,0.32,Ideal,H,VVS1,62.2,56.0,4.37,4.38,2.72,730
21614,1.25,Very Good,E,VS2,61.6,57.0,6.9,6.94,4.26,8851
4862,1.0,Good,I,VS2,62.6,59.0,6.28,6.33,3.95,4081
15873,0.35,Ideal,F,VVS1,61.3,55.0,4.55,4.58,2.8,1096
21882,1.25,Very Good,F,SI2,58.0,63.0,7.16,7.06,4.13,5851
24252,1.01,Premium,I,I1,59.2,57.0,6.58,6.44,3.85,2017
23031,1.03,Premium,I,VS1,60.1,59.0,6.53,6.46,3.9,4199
14149,0.46,Good,E,SI1,62.7,58.0,4.87,4.92,3.07,967
17598,0.47,Good,E,VVS1,65.2,56.0,4.86,4.89,3.18,1613
13911,0.5,Good,D,SI1,63.6,58.0,5.05,5.08,3.22,1436
23788,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,1801
14312,0.54,Premium,G,VVS1,60.7,56.0,5.3,5.25,3.2,2236
23624,1.01,Ideal,H,SI1,62.9,55.0,6.35,6.4,4.01,4773
26688,0.32,Ideal,D,VS2,62.1,53.0,4.42,4.44,2.75,671
9258,0.9,Premium,F,VS2,,58.0,6.15,6.22,3.86,4801
4990,1.18,Good,D,SI2,59.7,61.0,6.83,6.88,4.09,5871
10349,0.9,Good,G,SI1,60.0,61.0,6.19,6.22,3.72,3752
22462,0.9,Premium,G,VS2,61.8,60.0,6.16,6.21,3.82,4386
20383,0.71,Premium,F,SI1,62.2,58.0,5.74,5.67,3.55,2352
26922,0.93,Ideal,E,SI1,62.0,56.0,6.25,6.29,3.89,4179
23864,1.02,Very Good,I,VS2,,59.0,6.57,6.62,3.91,4762
20358,2.0,Premium,I,VS2,58.5,61.0,8.28,8.19,4.82,14763
5746,1.66,Ideal,H,VS2,60.1,59.0,7.67,7.64,4.6,12244
24375,0.72,Premium,G,VS1,62.3,61.0,5.73,5.66,3.55,2646
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
18767,0.5,Ideal,E,SI2,60.7,56.0,5.16,5.19,3.14,1359
11369,0.9,Premium,G,SI1,62.6,62.0,6.08,6.06,3.8,3669
10097,1.21,Ideal,H,SI1,62.0,56.0,6.86,6.81,4.24,5936
110,0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
22719,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,18419
10607,0.3,Ideal,D,VS1,62.0,54.0,4.3,4.34,2.68,661
20610,0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,749
26082,1.12,Premium,J,SI2,60.7,61.0,6.71,6.64,4.05,3266
1143,1.1,Premium,H,SI2,59.5,57.0,6.81,6.74,4.03,4004
11498,1.55,Very Good,H,VS2,61.3,61.0,7.39,7.46,4.55,11602
14161,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4586
21640,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1566
19676,1.32,Ideal,I,VS1,61.2,57.0,7.12,7.06,4.34,7617
26069,1.02,Premium,H,SI1,61.1,58.0,6.51,6.46,3.96,5084
15482,1.04,Ideal,E,VVS2,62.4,56.0,6.51,6.47,4.05,9897
19275,1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
16900,1.7,Premium,I,VVS2,61.7,57.4,7.62,7.67,4.71,13127
6555,0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
14236,1.36,Premium,J,VS2,58.4,59.0,7.4,7.27,4.28,6157
3189,1.51,Very Good,F,SI1,59.4,57.0,7.48,7.57,4.47,10838
26586,0.73,Ideal,E,VS1,62.3,56.0,5.8,5.75,3.6,3311
25454,0.43,Good,J,SI2,63.7,57.0,4.79,4.76,3.04,629
4634,0.32,Premium,G,VVS2,62.0,55.0,4.42,4.39,2.73,936
21568,0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,800
26921,0.9,Premium,E,SI1,62.7,60.0,6.13,6.03,3.81,4443
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
4086,1.01,Good,F,SI2,61.5,61.0,6.33,6.38,3.91,3895
17304,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1778
14108,1.16,Ideal,I,SI1,61.7,56.0,6.76,6.7,4.15,4668
15978,0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91,1017
1767,0.4,Premium,D,VS2,61.7,59.0,4.73,4.76,2.93,982
14382,0.32,Good,H,SI1,63.1,54.0,4.36,4.42,2.77,449
19933,1.01,Premium,H,VS1,62.7,58.0,6.39,6.37,4.0,5294
23348,1.04,Ideal,G,SI2,62.0,56.0,6.52,6.49,4.03,4752
13387,0.3,Ideal,E,VVS2,61.7,55.0,4.28,4.31,2.65,789
20982,0.33,Ideal,H,SI2,61.4,55.0,4.47,4.49,2.75,433
8952,1.01,Very Good,F,VS2,59.9,61.0,6.46,6.5,3.88,5988
21091,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6438
127,0.76,Very Good,E,SI1,63.0,59.0,5.76,5.8,3.64,2668
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
25603,0.31,Very Good,G,SI2,62.3,57.0,4.33,4.37,2.71,408
18599,1.02,Ideal,J,VS2,62.0,56.0,6.42,6.45,3.99,4485
24080,0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596
26139,0.3,Ideal,F,VVS1,61.7,58.0,4.26,4.3,2.64,814
4660,1.21,Ideal,G,SI2,62.0,56.0,6.83,6.81,4.23,6017
19004,0.55,Ideal,D,SI1,60.6,56.0,5.32,5.27,3.21,1819
18122,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,2028
11881,2.11,Premium,H,SI2,61.0,58.0,8.31,8.27,5.06,13233
23403,1.59,Premium,H,SI2,62.6,59.0,7.42,7.4,4.64,9385
12183,0.56,Ideal,E,SI1,62.8,58.0,5.31,5.26,3.32,1784
16846,0.79,Very Good,H,SI1,63.4,57.0,5.86,5.9,3.73,2649
15427,1.11,Premium,E,SI2,,58.0,6.61,6.63,4.14,4581
15832,0.37,Premium,D,VS1,61.9,58.0,4.56,4.62,2.84,941
6819,0.7,Very Good,F,VVS2,58.5,60.0,5.82,5.94,3.44,3028
24472,0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
9718,0.53,Ideal,D,VS2,61.2,55.0,5.25,5.21,3.2,1956
1444,0.38,Ideal,H,VVS2,62.5,53.4,4.63,4.66,2.9,832
24373,0.26,Ideal,F,VVS1,62.7,55.0,4.07,4.1,2.56,635
18295,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1133
9084,0.56,Very Good,F,VS1,62.0,59.0,5.3,5.34,3.3,1712
26584,0.81,Premium,G,VS2,62.9,58.0,5.94,5.88,3.72,3193
24971,2.14,Ideal,H,SI2,63.0,55.0,8.25,8.23,5.19,12720
17003,0.31,Premium,G,VS1,61.2,59.0,4.35,4.37,2.67,625
9037,1.0,Good,F,SI2,63.7,57.0,6.36,6.32,4.04,3977
23839,0.9,Good,F,SI1,64.2,56.0,6.02,6.1,3.89,4232
24744,0.42,Ideal,J,VS1,60.9,57.0,4.83,4.86,2.95,663
16361,0.33,Ideal,G,SI1,61.6,56.0,4.43,4.46,2.74,498
17135,1.59,Premium,I,VS2,59.9,60.0,7.57,7.61,4.55,9304
18866,0.79,Premium,E,SI2,61.0,58.0,5.96,5.9,3.62,2868
9555,0.63,Ideal,D,SI1,62.0,56.0,5.55,5.48,3.42,1992
727,0.3,Ideal,F,VVS1,62.2,56.0,4.27,4.31,2.67,814
19468,0.92,Ideal,F,SI2,62.0,54.0,6.26,6.32,3.9,4065
24538,0.38,Very Good,H,VVS1,60.0,57.0,4.75,4.79,2.86,975
18765,0.43,Ideal,G,VVS1,61.4,55.0,4.86,4.91,3.0,1207
19151,0.5,Premium,F,SI2,59.9,60.0,5.22,5.16,3.11,1125
4536,1.77,Good,J,SI2,63.4,60.0,7.61,7.65,4.84,8109
20289,0.9,Good,F,I1,64.3,58.0,6.09,6.05,3.9,2143
25057,1.22,Very Good,H,SI1,62.4,57.0,6.78,6.82,4.24,6323
8223,2.01,Premium,I,VS2,60.5,60.0,8.15,8.17,4.94,16626
5130,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,642
4778,0.51,Good,E,SI1,64.3,54.0,5.1,5.07,3.27,1624
8625,0.34,Ideal,D,VVS1,61.5,56.0,4.5,4.47,2.76,1211
22436,1.21,Very Good,H,SI2,61.1,60.0,6.86,6.91,4.21,4991
4873,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,10241
6167,1.32,Premium,J,SI2,61.2,59.0,7.08,7.04,4.32,4160
8142,1.11,Fair,H,SI2,64.4,58.0,6.55,6.5,4.2,3730
16465,0.42,Ideal,F,SI1,61.6,55.0,4.85,4.83,2.98,838
13564,0.51,Ideal,H,IF,60.3,58.0,5.15,5.17,3.11,1899
26294,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,707
14571,1.05,Good,F,SI1,57.9,62.0,6.68,6.73,3.88,4729
22158,0.3,Ideal,I,VS1,62.3,55.0,4.3,4.34,2.69,457
6885,0.54,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,1401
17903,1.13,Premium,F,I1,62.3,56.0,6.69,6.61,4.14,3607
10784,0.31,Very Good,H,VS1,,58.0,4.28,4.34,2.69,544
3821,1.21,Ideal,G,SI2,62.9,57.0,6.78,6.73,4.25,4631
10906,0.32,Very Good,G,SI1,62.0,55.0,4.41,4.43,2.74,477
17842,0.26,Premium,H,VVS1,59.8,59.0,4.12,4.17,2.48,468
18782,0.26,Very Good,H,SI1,61.9,55.0,4.07,4.11,2.53,337
23637,0.26,Very Good,H,VVS2,62.4,58.0,4.04,4.07,2.53,468
6392,0.41,Very Good,E,SI1,63.1,57.0,4.78,4.73,3.0,904
26712,0.79,Ideal,G,SI1,61.8,56.0,5.93,5.91,3.66,2831
24666,1.53,Ideal,G,VVS2,61.2,57.0,7.4,7.44,4.53,15137
25570,1.53,Ideal,H,SI1,59.8,59.0,7.48,7.54,4.49,10063
11743,2.01,Premium,I,SI1,61.0,60.0,8.16,8.11,4.96,12617
